Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Cover_Type
3435,125,22,175,72,4045,251,218,84,3770,7
2793,27,15,376,34,1543,212,206,127,1176,2
3042,207,11,0,0,566,213,250,172,577,2
2985,148,8,360,-13,4923,231,240,141,2922,2
2992,99,14,268,43,2100,242,220,104,771,1
3194,13,3,218,18,3985,216,233,154,1358,1
2820,2,7,201,54,2241,211,227,154,577,2
2877,27,5,67,9,2966,218,228,147,2685,2
3184,302,14,90,30,4484,179,233,193,3448,1
2648,65,13,30,-2,1374,232,212,110,1505,2
3021,340,12,30,6,3489,195,223,166,1003,1
3130,259,19,170,23,3777,172,247,211,1276,1
3062,322,14,60,8,1650,183,225,182,3255,2
3260,133,8,726,39,3717,233,236,135,2930,1
2909,48,17,212,29,5200,224,201,105,4117,2
2866,98,19,190,22,3084,247,210,84,4323,2
3209,26,9,30,-5,2403,216,220,140,2868,1
2647,21,11,192,13,793,212,216,139,1729,2
2730,87,15,513,130,1482,241,215,100,2413,2
2744,70,12,240,-16,1368,233,215,112,914,2
3050,59,11,0,0,4686,228,216,119,1087,2
3060,75,24,402,98,4290,241,189,66,2408,2
3355,236,11,404,98,3519,202,249,185,351,1
3072,117,7,0,0,1507,233,233,132,3064,1
3239,17,20,150,3,1797,199,194,126,4666,1
3241,45,4,759,66,4129,221,231,147,2592,1
3067,49,15,30,0,3859,225,206,111,3916,1
2894,130,19,170,40,3421,247,226,100,2778,2
3209,179,14,127,7,3662,225,248,152,2954,1
2409,178,31,120,51,524,216,240,133,1150,3
2361,70,13,182,72,404,234,214,109,484,3
3264,27,12,750,61,1841,215,215,135,872,1
2876,66,18,30,15,3022,235,201,91,2155,2
2878,225,26,150,58,2300,175,253,204,1973,2
2814,349,4,0,0,2418,213,233,158,2295,1
2773,200,9,390,85,1920,217,248,166,1205,2
3160,339,19,201,0,474,174,208,171,2359,1
3060,128,6,638,-32,5906,230,236,140,3039,2
3171,266,11,454,59,1392,193,245,191,2250,2
3227,204,17,300,40,2112,208,253,175,1710,1
2961,107,15,175,45,2117,244,221,103,914,2
3222,275,10,592,112,3237,192,243,190,1031,1
2635,305,13,175,58,1209,184,233,189,912,2
3443,161,13,541,74,2672,233,243,139,1639,1
2814,173,19,67,-3,3798,228,246,141,3224,1
3034,26,8,0,0,3956,216,222,142,3896,1
2932,144,12,90,19,4636,237,237,128,1771,2
3284,328,8,108,21,6307,202,231,169,120,1
3263,315,14,180,42,2073,182,228,185,1963,2
2673,85,15,60,4,1388,241,212,97,811,2
2992,166,16,175,38,1249,232,244,137,589,1
2290,341,14,30,6,127,189,218,167,955,2
3349,151,17,175,37,4425,239,238,121,3180,1
3077,145,13,95,20,3584,238,237,127,534,2
3121,207,4,108,9,1767,217,244,163,2469,2
2299,68,25,60,29,600,236,181,61,794,6
3115,119,15,285,92,2845,245,225,105,1189,2
3132,37,20,150,49,1574,215,192,105,2471,1
3318,83,4,190,-1,3799,225,233,143,2550,7
2982,61,15,433,1,3923,231,208,106,4703,2
3237,114,9,319,65,1825,236,231,125,1415,1
3096,151,24,532,65,5724,242,231,105,1544,2
3233,117,18,283,83,2506,248,220,93,3178,7
3159,335,9,283,-26,1207,200,228,167,816,1
3256,233,7,426,22,351,208,247,175,726,1
3262,3,19,319,48,3197,190,199,143,3260,2
3117,164,4,330,2,1298,224,241,152,2139,1
2850,90,8,0,0,1481,233,227,127,2403,1
3144,315,5,390,48,1785,206,236,168,2666,2
2869,72,10,470,58,1724,232,221,120,2897,2
2937,83,8,240,8,2026,231,227,128,2316,2
2881,10,15,127,17,3542,202,208,141,2930,2
2753,348,23,247,117,1489,170,196,159,1266,2
3108,357,5,295,0,2467,212,231,156,859,1
3003,74,10,379,54,2122,232,222,122,713,1
3001,56,10,201,17,4013,227,218,124,1484,2
3297,221,9,153,18,3757,209,249,176,1718,1
2953,324,20,170,53,1441,165,214,187,1682,2
2966,105,18,228,52,4577,247,215,90,1550,2
3340,118,10,540,-22,551,238,231,122,582,1
2981,349,2,90,-8,5312,215,235,158,2507,1
3287,74,9,633,82,3254,231,223,125,4390,1
2695,21,6,443,9,819,216,227,148,914,2
3219,63,6,108,6,6015,226,227,135,800,1
2837,123,20,67,18,2201,249,221,90,1194,2
2886,128,29,170,88,5064,252,209,63,4518,2
2746,355,9,0,0,2911,206,224,157,4872,2
3155,137,24,192,53,3889,248,222,87,2955,1
2993,321,16,446,83,1566,178,223,184,2389,2
3059,325,19,85,24,3036,169,216,185,532,1
2739,96,13,42,9,2697,241,220,107,2067,2
3143,356,8,60,16,1423,208,226,156,582,1
3076,65,17,255,28,2524,234,202,95,2962,2
2485,0,18,30,10,2075,191,204,148,834,6
3132,282,10,446,79,1243,191,241,189,1148,1
3043,79,10,30,-3,2639,233,223,121,3980,1
2700,27,19,390,-47,1370,208,194,116,1782,2
2732,129,20,90,29,2240,248,224,94,664,2
2987,152,5,285,14,2673,226,240,149,2032,2
2874,295,21,85,7,5497,155,229,212,912,2
3193,203,14,457,84,2250,212,252,172,899,2
2839,33,13,212,44,3353,217,212,128,828,2
2815,32,12,212,29,2099,217,214,131,3013,2
2799,9,6,67,3,1900,214,228,152,2402,2
3202,144,8,192,19,3948,232,239,139,1952,2
3264,39,10,474,96,3891,221,218,131,2147,1
3071,254,8,124,7,1537,203,245,181,1959,1
3442,150,9,577,-10,1448,232,240,139,3879,1
2801,223,20,90,44,1714,191,254,195,1248,2
2872,69,16,150,40,1296,235,206,98,2468,2
2978,82,26,30,-15,674,245,185,54,2285,2
2526,189,29,192,-23,1120,207,247,154,1371,3
2832,67,24,30,6,631,235,185,67,577,2
3251,350,23,391,130,3744,173,195,156,3540,7
3070,40,11,295,49,3930,221,216,129,4200,1
3178,342,11,212,26,4544,197,223,165,3231,1
2641,108,25,210,114,930,253,202,61,942,2
2926,288,2,201,0,4943,213,239,164,3396,1
3354,207,16,242,9,1824,207,253,177,3822,1
2948,96,12,150,9,1243,239,222,111,579,2
2968,176,4,350,15,4921,221,241,156,2343,1
3097,236,15,708,120,6247,192,252,196,1463,2
2426,81,17,30,8,731,241,208,91,1148,3
3063,350,7,531,73,2850,208,229,159,1041,1
2730,51,10,108,11,2012,225,218,126,2830,2
3099,149,15,60,-5,875,238,238,126,2016,1
3157,166,8,297,10,1082,227,243,149,2288,1
3039,344,8,313,66,2280,203,227,163,2605,1
2666,56,3,30,-1,1981,222,232,146,1753,6
3217,151,12,108,14,3311,235,240,134,1296,2
3215,161,19,90,6,1549,235,241,128,2534,1
3125,291,21,150,55,1959,158,232,212,433,1
2995,90,13,218,25,2216,240,219,107,721,1
2976,233,14,42,10,1994,196,252,192,454,2
3144,68,15,85,0,2706,234,209,102,1837,1
3159,214,5,90,18,2512,215,245,166,977,2
3025,125,6,30,-1,3376,230,236,139,1342,1
3205,73,16,60,0,4334,237,209,99,1889,1
3080,310,4,212,23,150,209,237,167,1860,1
2764,101,10,30,0,2268,236,227,121,2948,2
2368,68,19,85,40,488,236,199,87,418,6
2939,119,20,30,-3,361,250,218,87,1187,1
2722,39,22,60,28,1433,215,186,97,1032,2
2880,117,15,170,26,2309,245,225,105,636,2
2860,354,11,376,100,1290,201,220,157,2779,2
2892,207,18,270,46,1731,205,254,178,947,2
2966,107,5,0,0,2342,229,234,139,1680,2
2711,35,21,90,-3,150,213,190,105,1339,2
2936,2,19,67,7,417,190,200,144,1489,2
3127,187,8,524,86,725,221,246,159,1761,2
2778,123,17,30,7,2285,247,225,101,2938,2
2978,68,14,95,14,4314,233,212,108,953,2
2721,39,13,30,1,511,220,211,123,2363,2
3200,35,16,270,34,474,217,204,118,2105,1
2446,292,11,306,85,750,188,238,189,1414,6
2296,27,23,30,14,1006,204,183,106,883,6
3253,97,8,366,19,3602,233,229,129,1710,7
3216,104,15,0,0,1392,244,220,102,2656,1
3004,8,21,691,135,2452,190,192,134,1984,2
3181,188,13,60,-12,2750,220,249,160,2616,7
2980,77,3,0,0,2008,224,233,145,3942,1
3008,220,7,376,31,1422,212,247,172,1530,1
3373,281,4,134,13,2610,209,240,169,2406,7
2926,183,15,60,-2,5571,223,249,154,3770,2
2563,71,11,85,-1,870,233,218,115,192,2
2903,229,16,67,1,937,194,253,193,618,2
3270,291,17,579,135,524,170,235,204,2352,2
3185,128,10,283,0,1034,238,234,125,2480,1
3174,48,11,180,-12,2584,224,216,124,1254,1
2619,202,27,190,15,1848,197,252,175,1554,3
3041,93,10,150,62,150,236,225,120,1476,2
2371,330,20,351,65,1045,169,212,180,1260,6
3203,144,11,272,20,2439,236,238,131,618,1
2982,49,18,335,66,4730,225,198,101,3757,1
3120,8,13,379,29,1523,205,214,145,3516,1
2477,120,27,90,29,547,254,206,61,819,3
3105,347,11,192,16,3880,198,222,162,1061,1
3060,123,20,67,13,6811,249,221,90,3048,2
2960,273,13,95,25,3296,184,243,199,1924,1
3195,228,14,443,-11,664,199,252,188,2072,2
3006,354,9,0,0,1290,206,225,158,1471,2
3054,82,13,0,0,2698,238,216,107,3957,1
2929,0,4,335,7,4183,213,232,156,4734,2
3101,283,5,60,-2,993,206,240,173,2616,1
2746,91,11,124,16,2516,237,223,117,2147,5
2972,102,18,150,40,4341,247,214,89,1917,2
3352,298,19,192,84,5340,163,230,205,808,1
3154,36,14,30,0,1637,218,208,123,569,1
2959,199,9,730,-61,1177,217,248,165,1648,2
3234,60,8,85,10,2559,227,223,131,2743,1
2897,323,19,636,60,1298,169,217,187,926,2
3206,31,15,446,134,1259,215,206,124,228,1
3000,209,14,210,44,1189,209,252,176,1670,2
3223,191,22,190,66,2482,213,251,161,1158,1
2942,347,13,331,68,878,194,218,162,1865,2
3026,103,9,67,10,1082,235,229,125,2596,2
3149,49,15,95,5,3055,225,207,113,3241,2
2972,311,10,0,0,2672,192,233,181,845,1
2481,358,8,120,30,700,208,226,155,1245,6
3468,118,22,272,103,1570,251,215,81,1575,7
3271,216,29,417,109,450,179,252,195,1084,1
2519,254,15,240,86,400,183,249,203,150,2
3149,131,15,258,71,201,243,231,114,2287,1
3052,86,7,247,30,1914,230,229,132,1584,1
3003,52,6,212,45,4873,223,227,140,3915,1
3054,117,4,30,0,1189,227,236,143,3092,1
3251,79,25,180,-46,2347,243,185,56,4209,1
2855,113,12,60,0,2951,241,227,114,2689,2
3259,315,12,162,43,4651,188,230,182,2671,1
3380,17,11,497,106,1127,211,216,141,2737,1
3103,168,8,395,62,731,227,243,150,1661,2
2838,162,2,201,22,3189,221,239,154,2821,2
2776,95,10,330,12,787,236,225,120,571,2
2386,330,20,127,29,1519,170,212,180,541,6
3072,156,6,300,13,391,228,241,147,1503,2
2863,195,8,170,34,840,219,247,163,361,5
3009,155,14,300,30,1830,236,240,131,1395,1
3056,141,13,60,-4,3503,239,236,124,1231,1
3257,81,9,323,62,190,233,224,123,626,2
2815,54,2,30,0,1276,220,234,150,992,1
3111,62,16,242,64,4484,232,205,101,2460,2
2715,128,10,180,-16,2086,238,234,125,849,2
3073,179,20,481,-3,834,224,248,148,2318,1
3132,127,14,150,26,3636,243,230,112,4217,1
2860,55,15,42,3,5382,228,207,109,658,2
2920,15,17,85,9,1932,202,202,133,934,1
3208,57,14,150,-13,960,229,209,110,2824,2
3148,108,22,408,-5,2992,251,209,75,1099,2
3432,81,17,577,147,2173,241,208,93,1460,1
3005,318,6,402,35,1421,203,234,170,2122,2
2543,165,11,108,17,503,230,244,143,1006,3
2594,80,19,268,72,1348,241,202,84,1550,2
2473,63,11,124,32,636,230,218,120,1284,3
3151,181,11,210,15,2192,224,247,155,2479,2
3267,308,17,661,132,424,171,227,195,2173,2
2631,45,12,362,131,997,223,214,124,1034,2
3075,31,6,319,32,2876,219,228,145,1575,2
3158,265,17,255,72,2938,176,245,208,268,2
2634,223,17,90,9,2449,195,254,191,1954,2
2987,24,21,212,-23,1664,204,191,116,1425,2
2787,63,8,0,0,907,228,223,128,2547,5
2791,98,10,285,32,1124,237,225,118,2568,2
3203,75,7,0,0,4965,228,228,133,1871,1
2622,95,9,382,81,1041,234,227,124,3653,2
2812,303,13,90,38,3982,183,233,190,850,2
2628,153,19,0,0,3457,239,238,121,2650,1
3120,304,14,67,17,2105,182,233,191,582,1
3185,48,17,309,92,3962,224,201,105,2900,2
2524,239,14,150,42,900,194,251,194,1104,2
3146,205,25,150,33,5414,195,253,180,1176,1
3163,147,17,543,84,350,240,236,119,1945,2
3154,207,13,309,27,379,211,252,174,2764,1
2851,9,13,0,0,2725,205,213,144,2447,1
2892,60,19,408,127,1698,231,197,90,1861,2
2975,3,8,513,37,2292,209,225,153,2737,1
2866,241,24,90,13,3312,166,251,216,1776,2
3105,309,9,361,71,1385,194,234,180,1276,1
2830,76,9,170,24,2438,232,223,124,2922,2
3332,356,18,30,9,4394,189,205,152,4039,7
2766,39,10,0,0,842,221,218,131,2297,5
2420,329,18,330,76,892,174,216,180,1518,6
3029,18,6,67,0,1793,216,227,149,1742,2
2901,197,13,85,13,1860,216,251,167,2249,2
2588,98,9,0,0,1731,235,228,124,2916,6
2600,63,17,30,2,2432,233,203,97,2391,2
3149,117,6,108,3,4803,231,234,136,2162,1
3178,162,12,150,23,3565,232,243,140,1642,2
3409,63,8,330,60,2763,227,224,131,1442,7
2594,66,8,124,-7,1477,229,224,128,1154,3
2598,328,20,95,23,750,169,213,182,2170,2
2650,5,25,0,0,1110,180,184,133,3215,2
3119,168,23,510,82,2431,231,241,128,1248,2
2897,81,20,42,10,3187,242,201,81,2486,2
2929,53,16,228,108,600,227,204,106,642,2
2424,338,13,247,75,785,192,222,168,1492,6
3263,137,13,258,43,1602,239,235,123,1974,1
3060,355,8,150,26,1050,207,226,157,1536,2
2697,76,8,0,0,1323,230,226,128,684,5
3233,97,20,120,-3,2311,248,207,79,1758,1
2988,91,9,395,130,5405,235,226,122,854,2
2668,36,7,60,-3,1489,220,225,141,1433,2
2882,62,21,150,-4,212,233,192,82,883,1
3261,314,18,402,122,2467,169,223,193,153,1
3202,95,18,242,64,1549,246,210,86,2618,1
3207,326,7,408,-13,5444,203,232,168,1865,1
2768,140,14,0,0,2770,240,235,121,2263,5
3153,55,14,361,63,5038,228,210,112,3322,1
3182,349,4,175,11,1396,213,233,158,170,1
2891,305,21,175,45,3235,156,223,205,2421,2
2734,152,11,108,21,2160,234,240,135,1371,2
3232,179,19,451,147,3393,225,248,148,840,2
3387,281,15,365,47,3192,176,240,203,1806,1
2827,90,7,30,5,2474,231,229,130,2401,2
2853,312,20,218,92,3838,162,221,197,984,2
3169,280,8,379,49,780,198,241,183,1195,2
3096,55,8,67,-2,2147,225,223,132,2138,1
3165,232,14,175,30,182,197,252,190,2792,2
2806,82,17,108,39,1734,241,208,92,1653,5
2606,67,12,268,7,408,232,215,113,1358,2
3178,45,1,582,36,3178,219,236,154,4001,1
3047,46,13,420,123,4326,224,211,119,2228,2
3278,216,7,598,51,4354,213,247,170,1976,7
3018,14,10,150,27,6052,210,218,144,3449,2
3176,85,3,67,0,5243,223,234,147,2896,2
2968,5,22,631,99,2338,186,192,138,1719,2
3009,80,24,134,34,1884,243,188,61,3699,1
2976,109,17,268,62,4599,247,218,94,1587,2
3061,315,6,234,31,3121,205,235,170,1087,2
3274,336,5,212,31,5611,209,233,162,474,2
3267,95,10,0,0,3912,237,225,118,2069,7
2983,86,13,0,0,2087,239,217,107,3302,1
3039,315,1,201,10,2890,216,237,159,1180,1
2623,58,6,108,5,150,225,227,137,510,2
2651,90,4,30,2,1110,226,233,141,1694,2
3049,327,10,216,45,2440,196,229,173,1772,1
3197,180,14,408,81,2670,225,248,153,3051,2
2513,356,23,60,6,1784,175,191,148,1777,2
3054,160,12,90,3,684,232,242,140,1318,1
3236,32,9,484,93,2496,218,220,137,3378,1
3025,286,15,153,45,384,177,238,201,1624,2
3124,280,12,484,88,2997,188,241,193,503,1
2704,212,3,228,-11,1650,217,242,162,859,2
3153,82,7,0,0,4448,230,228,132,1897,1
3288,197,22,362,117,3065,209,252,168,805,1
2929,14,16,218,41,1771,203,206,137,1425,1
2981,179,14,42,5,1516,225,248,152,2484,2
3190,16,12,576,63,2324,209,214,140,3343,1
2712,43,12,30,-8,1689,222,213,124,1503,2
3175,37,21,210,54,3976,214,188,100,2045,1
3202,305,10,240,28,618,194,235,181,902,1
3028,346,8,134,21,4593,205,228,161,648,2
2989,265,15,426,96,5313,181,246,203,1020,2
2668,189,14,85,7,3475,220,250,160,2030,2
2997,53,14,446,76,4672,227,210,113,1822,2
2969,258,16,212,58,5600,181,248,204,1024,2
2658,105,7,150,48,1869,233,231,130,4807,2
3201,53,9,342,29,4659,226,221,129,1589,1
3123,76,12,488,14,3699,235,217,111,3660,1
2984,135,4,446,43,1959,226,238,146,2340,2
2466,198,8,417,110,854,218,247,164,1266,6
3314,121,15,242,40,1101,245,226,106,3442,2
3218,230,4,95,-5,5958,214,243,166,1440,2
2969,146,7,90,0,1348,230,239,142,638,2
3097,257,17,175,41,765,177,248,207,1500,2
3016,18,5,420,31,1806,216,229,150,1382,2
2949,83,14,30,-6,2503,239,215,104,1827,1
3212,66,12,240,47,3300,232,215,114,2234,1
2767,135,10,150,3,1982,236,236,131,1224,2
3182,9,10,469,-12,3889,209,221,149,3851,1
2628,21,15,150,-6,1205,209,207,132,1740,2
3023,95,10,60,-13,2777,237,225,118,390,2
3027,9,6,573,23,3990,214,228,152,4444,2
3183,36,15,391,65,2874,218,205,119,947,1
2956,137,9,484,22,2758,235,237,133,2419,2
2694,75,15,228,29,2568,237,212,103,882,2
3201,194,10,330,52,907,219,248,163,424,1
3188,135,8,376,75,3586,233,237,135,3307,2
3186,249,18,577,95,3988,179,250,207,926,2
2447,105,20,120,27,1006,249,211,80,1050,3
2980,1,10,124,-15,902,206,221,153,2145,1
2760,35,8,180,5,1358,219,224,140,674,2
2991,243,10,616,75,5662,201,248,184,3717,2
3182,330,17,330,59,2943,178,218,178,3363,1
3246,28,22,594,74,1575,205,185,108,2324,2
2940,247,24,150,27,5113,164,250,218,1559,2
3078,340,18,268,76,513,178,210,169,1860,1
2690,93,5,124,7,192,228,232,138,1082,2
2768,327,19,124,21,3097,170,215,183,987,2
3113,352,27,150,52,1020,164,184,151,2058,1
2656,28,9,180,14,210,217,220,138,607,2
2893,207,3,182,-6,4791,217,242,161,1498,2
2763,189,22,234,65,872,214,250,159,1992,5
3244,97,4,272,0,4256,226,234,143,2239,1
3207,206,8,633,23,1142,215,248,168,2114,2
2829,57,22,301,143,1717,229,187,80,907,2
2588,338,20,134,57,153,173,208,171,1563,2
2749,135,2,67,3,2831,223,238,151,2171,2
2599,153,17,0,0,1825,238,239,125,2839,6
3003,169,7,666,117,1717,226,243,151,2122,2
2490,12,8,210,25,258,212,224,149,1142,6
2791,315,1,0,0,2202,215,237,160,3099,1
3200,267,20,272,87,242,166,244,215,633,1
3127,145,18,180,42,4716,242,234,115,1262,1
3309,133,12,450,-20,1442,239,234,122,2058,1
3175,43,10,513,33,3265,222,219,131,3955,1
2339,135,4,0,0,1451,227,238,145,362,4
3347,297,20,108,40,3603,158,229,209,1710,1
3198,27,2,0,0,5636,218,234,153,937,1
2933,87,9,242,61,3307,233,226,125,2164,2
2945,277,12,395,45,5502,186,242,195,4652,2
2987,153,11,484,56,1909,233,241,137,2512,2
3135,133,32,382,119,3337,251,204,54,1958,1
2824,267,16,30,10,1866,177,245,206,1290,5
2805,298,16,0,0,4759,174,233,198,4796,2
3262,32,11,361,62,1315,218,217,134,361,1
2809,58,16,330,49,1747,230,203,101,1237,2
2855,27,5,552,29,660,218,228,147,1325,2
3113,358,7,420,28,642,209,227,156,932,2
3131,287,10,313,102,573,193,240,187,1354,1
2727,351,14,300,80,1200,194,215,159,1983,2
3146,23,9,212,14,1608,215,221,142,1033,2
2834,304,20,182,43,1354,161,226,203,2610,2
3010,115,14,234,58,977,244,225,107,1092,1
3188,233,2,247,20,5808,215,241,163,2062,2
3188,112,12,192,11,5386,240,227,115,3049,2
2780,10,11,150,21,742,208,218,146,2340,2
3023,117,23,150,-14,564,252,213,76,1414,1
3018,324,16,120,-11,2486,178,221,182,1463,1
2470,216,24,390,62,331,188,254,192,1006,3
3220,45,3,60,3,3140,220,233,150,1706,1
2874,300,12,212,51,2504,187,235,188,2240,1
3142,336,9,408,-35,966,199,227,167,924,1
3005,85,15,342,51,2190,240,214,100,677,1
2615,137,17,190,115,1445,244,232,111,1321,2
3301,185,28,190,42,1148,213,246,148,1008,1
2736,153,19,42,12,2787,240,237,118,2525,2
2948,143,2,108,2,1708,223,238,151,2131,2
3174,130,19,395,83,3755,247,225,98,937,2
2603,150,16,42,3,576,239,238,124,1180,2
3216,343,22,150,45,2610,171,201,165,2666,1
2922,316,13,42,2,2729,185,228,183,541,1
3168,245,11,497,87,5919,198,248,188,2427,2
2424,41,11,0,0,391,222,216,129,1299,4
3077,180,3,573,78,5553,221,241,156,3531,1
2875,155,4,42,1,1660,224,240,150,2505,2
2956,47,12,30,3,1110,224,214,123,108,2
3224,6,14,300,10,3710,202,213,146,3799,1
2807,67,19,150,41,2270,235,199,87,552,2
2870,308,13,30,4,942,185,232,187,870,2
3389,346,10,492,50,1468,200,223,162,1266,7
3118,312,7,127,-2,2172,200,235,174,2135,2
2803,306,12,90,41,2024,186,233,187,1172,2
2607,27,10,175,-16,3245,216,219,138,2697,1
2683,316,18,60,15,534,171,222,191,511,2
2711,69,25,120,36,150,237,182,62,1655,5
3171,31,7,150,11,5219,218,225,143,2934,2
3169,331,9,108,9,4173,200,230,169,418,1
2705,125,8,134,9,1292,234,235,133,700,3
3093,162,8,391,-35,6309,228,242,147,2674,2
2494,67,10,430,-6,992,231,219,120,4017,2
3031,100,7,95,13,1842,232,231,131,1648,1
2522,171,19,60,13,1825,229,245,139,1690,3
2894,314,19,190,55,3194,165,221,194,2380,2
2865,111,8,85,6,2133,234,231,129,2609,2
3118,42,14,268,49,4387,222,208,118,2254,2
2860,220,16,108,20,764,200,253,187,268,2
3263,333,11,457,78,607,196,226,170,153,1
3243,13,11,85,17,2992,209,217,144,2166,1
2726,108,26,212,123,1549,253,199,57,1032,2
2737,155,17,150,36,1624,237,239,126,2372,2
3090,33,18,402,40,3834,214,199,115,4308,1
3057,350,10,108,23,1008,202,224,159,1572,2
2915,351,5,0,0,4632,212,232,158,2350,2
3176,155,20,85,25,808,239,238,120,2597,2
3044,104,6,459,47,2765,230,233,136,960,1
2863,16,20,335,18,1681,200,195,127,2411,2
2976,51,3,30,0,1356,221,232,147,721,2
3119,328,12,446,73,5100,190,226,175,721,2
2886,273,4,108,5,1128,209,241,170,2219,2
3083,124,5,216,33,3715,229,236,141,2881,2
2874,159,9,0,0,4327,230,242,143,1353,2
3027,23,7,0,0,1237,216,225,145,1531,1
3081,63,9,30,-8,858,228,222,127,1573,1
2558,117,10,42,5,1738,237,231,125,1776,3
2973,344,11,395,90,1597,198,223,164,1320,2
2790,156,28,67,34,1302,238,230,102,1631,2
2780,176,23,417,98,3489,225,245,139,1698,2
2570,153,9,60,-4,1860,231,241,141,1931,3
2749,124,20,30,4,2281,249,221,90,558,2
3087,99,5,67,0,926,228,233,140,1922,2
3115,168,10,67,0,1814,228,244,147,2419,1
2762,32,16,212,11,1974,215,204,122,3600,2
2867,313,22,127,29,3156,155,217,200,2372,2
3094,180,4,404,67,4972,221,242,156,1677,1
2382,118,13,342,138,1207,241,228,115,1205,3
2701,297,13,255,40,981,182,235,193,1565,2
2637,55,14,108,18,201,228,210,112,1557,2
2712,318,11,0,0,2154,190,230,179,636,1
2868,277,9,90,-12,1641,195,242,187,1455,5
2399,326,21,350,133,1320,163,211,185,759,3
3213,336,6,67,-9,4038,206,231,164,1310,1
2559,102,16,182,18,787,245,217,96,878,2
3224,139,10,67,-4,2845,235,237,132,750,1
3374,230,8,192,25,2021,208,247,176,2248,1
3374,229,9,384,52,3740,207,248,178,2160,7
3096,105,16,134,25,420,245,219,98,664,1
2543,13,4,60,-5,2685,215,231,152,2438,2
3107,178,5,0,0,618,223,243,155,1940,1
3383,195,7,60,-6,2725,219,246,162,510,7
2655,48,6,659,-11,711,223,226,139,1471,2
2777,132,19,42,13,2105,246,227,101,1045,5
2959,123,15,85,27,4345,244,228,110,1911,2
3159,292,17,495,35,3630,170,234,204,1343,1
3023,211,19,108,29,1805,200,254,183,277,1
3009,37,18,192,47,5134,216,196,109,2491,1
2345,112,11,30,4,228,239,228,119,696,3
2604,338,13,376,16,1044,190,220,169,1679,2
2967,36,19,362,42,443,215,195,108,703,2
3213,243,6,175,-7,6067,207,245,176,1465,2
2885,324,6,256,59,2636,204,233,168,2271,2
3178,7,20,95,41,1315,192,196,137,990,1
2893,136,14,268,83,268,241,234,119,1248,1
2753,68,13,319,-19,1774,233,214,112,2292,2
3205,133,10,481,33,4389,236,236,130,1774,1
2737,70,5,30,-4,1684,225,230,140,1072,2
3156,97,6,42,1,2223,230,231,135,774,1
2612,327,20,30,10,1266,169,214,183,2468,2
2601,230,24,234,81,890,176,253,207,1533,3
3301,116,15,360,27,983,245,224,105,3428,2
2913,127,7,192,9,4410,232,236,136,4015,1
3189,99,14,551,-17,446,242,220,104,2069,2
2681,102,8,390,34,741,234,230,128,1943,2
2564,303,15,330,77,450,179,232,193,841,2
3064,13,3,134,6,5052,216,233,154,2640,1
3099,49,9,120,14,4891,224,221,131,1358,1
2833,283,4,134,9,664,208,240,171,573,1
2865,45,21,360,80,1253,220,189,94,2706,2
3152,144,14,342,39,3607,239,237,124,3182,2
3238,346,20,170,52,1565,177,204,162,2716,1
3198,60,4,162,-17,2898,223,231,144,1806,1
2984,32,19,85,18,1464,212,194,111,1376,2
2994,116,19,170,39,2312,249,218,89,721,2
2778,331,19,90,13,1681,173,214,178,1168,1
2767,349,8,30,-2,1831,205,226,160,2854,2
3157,54,10,467,96,1774,226,218,124,2881,2
3101,45,15,90,-4,847,223,205,112,1873,1
3144,298,4,30,-3,1256,210,238,167,534,1
2819,54,4,30,0,1616,222,230,143,2474,2
2916,132,15,30,5,2773,243,231,114,1583,1
3003,108,7,426,115,2431,232,232,133,1869,2
2763,36,16,255,18,2051,217,203,117,1158,2
